"","Submission.ID","Common.Name","Scientific.Name","Taxonomic.Order","Count","State.Province","County","Latitude","Longitude","Date","Time","Protocol","Duration..Min.","All.Obs.Reported","Distance.Traveled..km.","Area.Covered..ha.","Number.of.Observers","Breeding.Code","Species.Comments","Checklist.Comments","Location"
"656","S47749968","Australian Pelican","Pelecanus conspicillatus",6986,"1","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-10-2018","07:15 AM","eBird - Traveling Count",90,1,2.65,NA,4,"","","",""
"657","S47792959","Australian Pelican","Pelecanus conspicillatus",6986,"1","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-12-2018","07:05 AM","eBird - Traveling Count",194,1,5.77,NA,3,"","","",""
"658","S42081035","Australian Pelican","Pelecanus conspicillatus",6986,"2","AU-NSW","Randwick",-33.8977058,151.2341452,"01-20-2018","08:50 AM","eBird - Traveling Count",120,1,3,NA,3,"","","Covered most of the park, including some of Kensington Ponds.",""
"659","S48037565","Australian Pelican","Pelecanus conspicillatus",6986,"5","AU-NSW","Randwick",-33.8977058,151.2341452,"08-24-2018","04:27 PM","eBird - Traveling Count",72,1,5,NA,2,"","","Was getting dark and started to rain but first buff banded rail!",""
"660","S48304612","Australian Pelican","Pelecanus conspicillatus",6986,"2","AU-NSW","Randwick",-33.8977058,151.2341452,"09-05-2018","04:38 PM","eBird - Traveling Count",73,1,3.347,NA,2,"","","",""
"661","S48451818","Australian Pelican","Pelecanus conspicillatus",6986,"1","AU-NSW","Randwick",-33.8977058,151.2341452,"09-12-2018","04:46 PM","eBird - Traveling Count",60,1,3,NA,2,"","","",""
"662","S47592755","Australian Pelican","Pelecanus conspicillatus",6986,"2","AU-NSW","Randwick",-33.9032981,151.2276435,"08-02-2018","07:34 AM","eBird - Traveling Count",59,1,2.25,NA,1,"","","",""
"663","S48747019","Australian Pelican","Pelecanus conspicillatus",6986,"2","AU-NSW","Warren",-30.8971921,147.531449,"09-25-2018","07:23 AM","eBird - Casual Observation",NA,0,NA,NA,2,"","","",""
"664","S48746750","Australian Pelican","Pelecanus conspicillatus",6986,"2","AU-NSW","Warren",-30.896687,147.4853862,"09-25-2018","08:39 AM","eBird - Casual Observation",NA,0,NA,NA,1,"","","",""
"665","S42718634","Gray Heron","Ardea cinerea",7047,"1","JP-26","",35.0230235,135.7632788,"02-13-2018","09:20 AM","eBird - Traveling Count",20,1,1,NA,2,"","","",""
"666","S48747310","Pacific Heron","Ardea pacifica",7056,"2","AU-NSW","Warren",-30.8522271,147.4844794,"09-24-2018","07:21 AM","eBird - Casual Observation",NA,0,NA,NA,2,"","","",""
"667","S48746750","Pacific Heron","Ardea pacifica",7056,"2","AU-NSW","Warren",-30.896687,147.4853862,"09-25-2018","08:39 AM","eBird - Casual Observation",NA,0,NA,NA,1,"","","",""
"668","S47749968","Great Egret (Australasian)","Ardea alba modesta",7075,"1","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-10-2018","07:15 AM","eBird - Traveling Count",90,1,2.65,NA,4,"","","",""
"669","S47792959","Great Egret (Australasian)","Ardea alba modesta",7075,"1","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-12-2018","07:05 AM","eBird - Traveling Count",194,1,5.77,NA,3,"","","",""
"670","S47749968","Intermediate Egret","Ardea intermedia",7077,"1","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-10-2018","07:15 AM","eBird - Traveling Count",90,1,2.65,NA,4,"","","",""
"671","S47792959","Intermediate Egret","Ardea intermedia",7077,"1","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-12-2018","07:05 AM","eBird - Traveling Count",194,1,5.77,NA,3,"","","",""
"672","S48893823","Intermediate Egret","Ardea intermedia",7077,"1","AU-NSW","Botany Bay",-33.9378058,151.2056923,"10-03-2018","05:58 AM","eBird - Traveling Count",111,1,2.752,NA,4,"","","",""
"673","S45437230","Intermediate Egret","Ardea intermedia",7077,"1","AU-NSW","Randwick",-33.9070505,151.2224028,"05-08-2018","11:00 AM","eBird - Traveling Count",52,1,3.04,NA,1,"","","",""
"674","S42081035","Intermediate Egret","Ardea intermedia",7077,"1","AU-NSW","Randwick",-33.8977058,151.2341452,"01-20-2018","08:50 AM","eBird - Traveling Count",120,1,3,NA,3,"","","Covered most of the park, including some of Kensington Ponds.",""
"675","S43923623","White-faced Heron","Egretta novaehollandiae",7083,"1","AU-NSW","Botany Bay",-33.9378058,151.2056923,"03-25-2018","07:11 AM","eBird - Traveling Count",111,1,1.13,NA,2,"","","",""
"676","S39222536","White-faced Heron","Egretta novaehollandiae",7083,"1","AU-NSW","Ku-ring-gai",-33.6608649,151.1608099,"09-17-2017","10:35 AM","eBird - Traveling Count",331,1,13.25,NA,4,"","","",""
"677","S42081035","White-faced Heron","Egretta novaehollandiae",7083,"1","AU-NSW","Randwick",-33.8977058,151.2341452,"01-20-2018","08:50 AM","eBird - Traveling Count",120,1,3,NA,3,"","","Covered most of the park, including some of Kensington Ponds.",""
"678","S47598669","White-faced Heron","Egretta novaehollandiae",7083,"1","AU-NSW","Randwick",-33.8977058,151.2341452,"08-02-2018","02:52 PM","eBird - Traveling Count",84,1,3.58,NA,3,"","","",""
"679","S48772483","White-faced Heron","Egretta novaehollandiae",7083,"1","AU-NSW","Randwick",-33.8977058,151.2341452,"09-27-2018","04:46 PM","eBird - Traveling Count",70,1,2.5,NA,2,"","","",""
"680","S48873741","White-faced Heron","Egretta novaehollandiae",7083,"2","AU-NSW","Randwick",-33.8977058,151.2341452,"10-02-2018","06:34 AM","eBird - Traveling Count",137,1,6.64,NA,1,"","","",""
"681","S43923623","Cattle Egret","Bubulcus ibis",7117,"3","AU-NSW","Botany Bay",-33.9378058,151.2056923,"03-25-2018","07:11 AM","eBird - Traveling Count",111,1,1.13,NA,2,"","","",""
"682","S48893823","Cattle Egret","Bubulcus ibis",7117,"11","AU-NSW","Botany Bay",-33.9378058,151.2056923,"10-03-2018","05:58 AM","eBird - Traveling Count",111,1,2.752,NA,4,"","","",""
"683","S43151896","Cattle Egret (Eastern)","Bubulcus ibis coromandus",7119,"1","AU-NSW","Botany Bay",-33.9378058,151.2056923,"02-25-2018","06:49 AM","eBird - Traveling Count",118,1,4.62,NA,4,"","","",""
"684","S47611818","Cattle Egret (Eastern)","Bubulcus ibis coromandus",7119,"8","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-03-2018","07:18 AM","eBird - Traveling Count",94,1,3.22,NA,2,"","","",""
"685","S47749968","Cattle Egret (Eastern)","Bubulcus ibis coromandus",7119,"11","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-10-2018","07:15 AM","eBird - Traveling Count",90,1,2.65,NA,4,"","","",""
"686","S47792959","Cattle Egret (Eastern)","Bubulcus ibis coromandus",7119,"7","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-12-2018","07:05 AM","eBird - Traveling Count",194,1,5.77,NA,3,"","","",""
"687","S43151896","Rufous Night-Heron","Nycticorax caledonicus",7176,"2","AU-NSW","Botany Bay",-33.9378058,151.2056923,"02-25-2018","06:49 AM","eBird - Traveling Count",118,1,4.62,NA,4,"","","",""
"688","S43923623","Rufous Night-Heron","Nycticorax caledonicus",7176,"1","AU-NSW","Botany Bay",-33.9378058,151.2056923,"03-25-2018","07:11 AM","eBird - Traveling Count",111,1,1.13,NA,2,"","","",""
"689","S43151896","Australian Ibis","Threskiornis molucca",7240,"25","AU-NSW","Botany Bay",-33.9378058,151.2056923,"02-25-2018","06:49 AM","eBird - Traveling Count",118,1,4.62,NA,4,"","","",""
"690","S43923623","Australian Ibis","Threskiornis molucca",7240,"13","AU-NSW","Botany Bay",-33.9378058,151.2056923,"03-25-2018","07:11 AM","eBird - Traveling Count",111,1,1.13,NA,2,"","","",""
"691","S47471078","Australian Ibis","Threskiornis molucca",7240,"7","AU-NSW","Botany Bay",-33.9378058,151.2056923,"07-27-2018","07:42 AM","eBird - Traveling Count",85,1,0.8,NA,2,"","","",""
"692","S47611818","Australian Ibis","Threskiornis molucca",7240,"10","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-03-2018","07:18 AM","eBird - Traveling Count",94,1,3.22,NA,2,"","","",""
"693","S47749968","Australian Ibis","Threskiornis molucca",7240,"22","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-10-2018","07:15 AM","eBird - Traveling Count",90,1,2.65,NA,4,"","","",""
"694","S47792959","Australian Ibis","Threskiornis molucca",7240,"15","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-12-2018","07:05 AM","eBird - Traveling Count",194,1,5.77,NA,3,"","","",""
"695","S48893823","Australian Ibis","Threskiornis molucca",7240,"11","AU-NSW","Botany Bay",-33.9378058,151.2056923,"10-03-2018","05:58 AM","eBird - Traveling Count",111,1,2.752,NA,4,"","","",""
"696","S48228731","Australian Ibis","Threskiornis molucca",7240,"1","AU-NSW","Maitland",-32.771689,151.5860584,"09-02-2018","11:30 AM","eBird - Casual Observation",NA,0,NA,NA,2,"","","",""
"697","S40336438","Australian Ibis","Threskiornis molucca",7240,"1","AU-NSW","Randwick",-33.9188614,151.2582839,"11-06-2017","05:59 PM","eBird - Traveling Count",30,1,1.4,NA,2,"","","",""
"698","S45437230","Australian Ibis","Threskiornis molucca",7240,"15","AU-NSW","Randwick",-33.9070505,151.2224028,"05-08-2018","11:00 AM","eBird - Traveling Count",52,1,3.04,NA,1,"","","",""
"699","S39397649","Australian Ibis","Threskiornis molucca",7240,"4","AU-NSW","Randwick",-33.9062686,151.2220493,"09-26-2017","04:53 PM","eBird - Traveling Count",36,1,2.5,NA,2,"","","",""
"700","S39782021","Australian Ibis","Threskiornis molucca",7240,"1","AU-NSW","Randwick",-33.9062686,151.2220493,"10-09-2017","06:10 PM","eBird - Stationary Count",6,1,NA,NA,1,"","","",""
"701","S40160487","Australian Ibis","Threskiornis molucca",7240,"3","AU-NSW","Randwick",-33.9062686,151.2220493,"10-28-2017","11:40 AM","eBird - Stationary Count",15,1,NA,NA,1,"","","",""
"702","S40355099","Australian Ibis","Threskiornis molucca",7240,"4","AU-NSW","Randwick",-33.9062686,151.2220493,"11-07-2017","04:18 PM","eBird - Stationary Count",11,1,NA,NA,1,"","","",""
"703","S40373722","Australian Ibis","Threskiornis molucca",7240,"5","AU-NSW","Randwick",-33.9062686,151.2220493,"11-08-2017","05:26 PM","eBird - Stationary Count",18,1,NA,NA,1,"","","",""
"704","S40426291","Australian Ibis","Threskiornis molucca",7240,"8","AU-NSW","Randwick",-33.9062686,151.2220493,"11-11-2017","09:51 AM","eBird - Stationary Count",18,1,NA,NA,1,"","","",""
"705","S40675634","Australian Ibis","Threskiornis molucca",7240,"1","AU-NSW","Randwick",-33.9062686,151.2220493,"11-23-2017","06:26 PM","eBird - Stationary Count",12,1,NA,NA,1,"","","",""
"706","S40913027","Australian Ibis","Threskiornis molucca",7240,"1","AU-NSW","Randwick",-33.9062686,151.2220493,"12-05-2017","09:25 AM","eBird - Traveling Count",18,1,0.5,NA,1,"","","",""
"707","S40948088","Australian Ibis","Threskiornis molucca",7240,"1","AU-NSW","Randwick",-33.9062686,151.2220493,"12-07-2017","10:04 AM","eBird - Stationary Count",7,1,NA,NA,1,"","","",""
"708","S47359881","Australian Ibis","Threskiornis molucca",7240,"1","AU-NSW","Randwick",-33.9062686,151.2220493,"07-23-2018","08:29 AM","eBird - Traveling Count",7,1,0.4,NA,1,"","","",""
"709","S47411871","Australian Ibis","Threskiornis molucca",7240,"4","AU-NSW","Randwick",-33.9062686,151.2220493,"07-24-2018","09:42 AM","eBird - Traveling Count",9,1,0.41,NA,1,"","","",""
"710","S47430158","Australian Ibis","Threskiornis molucca",7240,"2","AU-NSW","Randwick",-33.9062686,151.2220493,"07-25-2018","08:25 AM","eBird - Traveling Count",14,1,0.52,NA,1,"","","",""
"711","S47447610","Australian Ibis","Threskiornis molucca",7240,"4","AU-NSW","Randwick",-33.9062686,151.2220493,"07-26-2018","07:43 AM","eBird - Traveling Count",13,1,0.6,NA,1,"","","",""
"712","S47488022","Australian Ibis","Threskiornis molucca",7240,"4","AU-NSW","Randwick",-33.9062686,151.2220493,"07-28-2018","12:57 PM","eBird - Stationary Count",9,1,NA,NA,1,"","","",""
"713","S47529449","Australian Ibis","Threskiornis molucca",7240,"5","AU-NSW","Randwick",-33.9062686,151.2220493,"07-30-2018","08:25 AM","eBird - Traveling Count",11,1,0.89,NA,1,"","","",""
"714","S47551884","Australian Ibis","Threskiornis molucca",7240,"3","AU-NSW","Randwick",-33.9062686,151.2220493,"07-31-2018","08:30 AM","eBird - Traveling Count",17,1,0.97,NA,1,"","","",""
"715","S47570765","Australian Ibis","Threskiornis molucca",7240,"2","AU-NSW","Randwick",-33.9062686,151.2220493,"08-01-2018","08:07 AM","eBird - Traveling Count",21,1,0.6,NA,1,"","","",""
"716","S47591456","Australian Ibis","Threskiornis molucca",7240,"2","AU-NSW","Randwick",-33.9062686,151.2220493,"08-02-2018","07:14 AM","eBird - Traveling Count",19,1,1.02,NA,1,"","","",""
"717","S47714655","Australian Ibis","Threskiornis molucca",7240,"1","AU-NSW","Randwick",-33.9062686,151.2220493,"08-08-2018","09:13 AM","eBird - Traveling Count",9,1,0.3,NA,1,"","","",""
"718","S47832166","Australian Ibis","Threskiornis molucca",7240,"2","AU-NSW","Randwick",-33.9062686,151.2220493,"08-14-2018","09:25 AM","eBird - Traveling Count",13,1,0.77,NA,1,"","","",""
"719","S47849983","Australian Ibis","Threskiornis molucca",7240,"3","AU-NSW","Randwick",-33.9062686,151.2220493,"08-15-2018","08:14 AM","eBird - Traveling Count",20,1,1.77,NA,1,"","","",""
"720","S47867733","Australian Ibis","Threskiornis molucca",7240,"3","AU-NSW","Randwick",-33.9062686,151.2220493,"08-16-2018","08:23 AM","eBird - Traveling Count",10,1,0.54,NA,2,"","","",""
"721","S47891869","Australian Ibis","Threskiornis molucca",7240,"3","AU-NSW","Randwick",-33.9062686,151.2220493,"08-17-2018","09:28 AM","eBird - Traveling Count",32,1,2,NA,1,"","","",""
"722","S48051721","Australian Ibis","Threskiornis molucca",7240,"4","AU-NSW","Randwick",-33.9062686,151.2220493,"08-25-2018","11:09 AM","eBird - Traveling Count",18,1,0.92,NA,1,"","","",""
"723","S48160022","Australian Ibis","Threskiornis molucca",7240,"1","AU-NSW","Randwick",-33.9062686,151.2220493,"08-30-2018","08:25 AM","eBird - Traveling Count",12,1,0.6,NA,2,"","","",""
"724","S48251553","Australian Ibis","Threskiornis molucca",7240,"1","AU-NSW","Randwick",-33.9062686,151.2220493,"09-03-2018","08:57 AM","eBird - Traveling Count",14,1,0.6,NA,1,"","","",""
"725","S48297793","Australian Ibis","Threskiornis molucca",7240,"1","AU-NSW","Randwick",-33.9062686,151.2220493,"09-05-2018","09:00 AM","eBird - Traveling Count",28,1,1.24,NA,1,"","","",""
"726","S48470557","Australian Ibis","Threskiornis molucca",7240,"2","AU-NSW","Randwick",-33.9062686,151.2220493,"09-13-2018","03:42 PM","eBird - Stationary Count",7,1,NA,NA,1,"","","",""
"727","S48661450","Australian Ibis","Threskiornis molucca",7240,"2","AU-NSW","Randwick",-33.9062686,151.2220493,"09-22-2018","04:34 PM","eBird - Stationary Count",18,1,NA,NA,1,"","","",""
"728","S39340026","Australian Ibis","Threskiornis molucca",7240,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"09-20-2017","12:36 PM","eBird - Stationary Count",28,1,NA,NA,1,"","","",""
"729","S39340023","Australian Ibis","Threskiornis molucca",7240,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"09-22-2017","12:35 PM","eBird - Stationary Count",18,1,NA,NA,3,"","","",""
"730","S39427454","Australian Ibis","Threskiornis molucca",7240,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"09-27-2017","12:18 PM","eBird - Stationary Count",19,1,NA,NA,2,"","","",""
"731","S39802430","Australian Ibis","Threskiornis molucca",7240,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"10-10-2017","02:00 PM","eBird - Stationary Count",18,1,NA,NA,2,"","","",""
"732","S39908253","Australian Ibis","Threskiornis molucca",7240,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"10-14-2017","01:56 PM","eBird - Stationary Count",19,1,NA,NA,1,"","","",""
"733","S39928403","Australian Ibis","Threskiornis molucca",7240,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"10-15-2017","02:05 PM","eBird - Stationary Count",19,1,NA,NA,1,"","","",""
"734","S39949296","Australian Ibis","Threskiornis molucca",7240,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"10-16-2017","12:34 PM","eBird - Stationary Count",33,1,NA,NA,1,"","","",""
"735","S40056660","Australian Ibis","Threskiornis molucca",7240,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"10-22-2017","12:56 PM","eBird - Stationary Count",23,1,NA,NA,1,"","","",""
"736","S40139076","Australian Ibis","Threskiornis molucca",7240,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"10-23-2017","02:10 PM","eBird - Stationary Count",18,1,NA,NA,2,"","","",""
"737","S40162559","Australian Ibis","Threskiornis molucca",7240,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"10-28-2017","02:17 PM","eBird - Stationary Count",20,1,NA,NA,1,"","","",""
"738","S40163897","Australian Ibis","Threskiornis molucca",7240,"15","AU-NSW","Randwick",-33.9176858,151.2367878,"10-28-2017","07:28 PM","eBird - Traveling Count",2,1,0.3,NA,1,"","","",""
"739","S40312853","Australian Ibis","Threskiornis molucca",7240,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"11-05-2017","03:00 PM","eBird - Stationary Count",19,1,NA,NA,1,"","","",""
"740","S40370807","Australian Ibis","Threskiornis molucca",7240,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"11-08-2017","12:18 PM","eBird - Stationary Count",21,1,NA,NA,2,"","","",""
"741","S40798912","Australian Ibis","Threskiornis molucca",7240,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"11-29-2017","01:01 PM","eBird - Stationary Count",17,0,NA,NA,1,"","","",""
"742","S40900326","Australian Ibis","Threskiornis molucca",7240,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"12-04-2017","06:27 PM","eBird - Stationary Count",12,1,NA,NA,1,"","","",""
"743","S43998709","Australian Ibis","Threskiornis molucca",7240,"5","AU-NSW","Randwick",-33.9176858,151.2367878,"03-27-2018","03:00 PM","eBird - Stationary Count",35,1,NA,NA,2,"","","",""
"744","S45475126","Australian Ibis","Threskiornis molucca",7240,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"05-09-2018","12:43 PM","eBird - Stationary Count",18,1,NA,NA,2,"","","Lunch list",""
"745","S46362878","Australian Ibis","Threskiornis molucca",7240,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"06-07-2018","01:11 PM","eBird - Stationary Count",14,1,NA,NA,2,"","","",""
"746","S46535398","Australian Ibis","Threskiornis molucca",7240,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"06-14-2018","02:12 PM","eBird - Stationary Count",18,0,NA,NA,1,"","","",""
"747","S46536481","Australian Ibis","Threskiornis molucca",7240,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"06-14-2018","04:30 PM","eBird - Stationary Count",8,1,NA,NA,2,"","","",""
"748","S46555145","Australian Ibis","Threskiornis molucca",7240,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"06-15-2018","12:34 PM","eBird - Stationary Count",11,1,NA,NA,2,"","","Sunny, good weather",""
"749","S46556840","Australian Ibis","Threskiornis molucca",7240,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"06-15-2018","03:20 PM","eBird - Stationary Count",15,1,NA,NA,2,"","","",""
"750","S46651453","Australian Ibis","Threskiornis molucca",7240,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"06-19-2018","12:37 PM","eBird - Stationary Count",16,1,NA,NA,2,"","","",""
"751","S46780411","Australian Ibis","Threskiornis molucca",7240,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"06-25-2018","03:32 PM","eBird - Stationary Count",15,1,NA,NA,2,"","","",""
"752","S46846155","Australian Ibis","Threskiornis molucca",7240,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"06-28-2018","12:55 PM","eBird - Stationary Count",12,1,NA,NA,2,"","","",""
"753","S46978038","Australian Ibis","Threskiornis molucca",7240,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"07-04-2018","04:13 PM","eBird - Stationary Count",11,1,NA,NA,2,"","","",""
